work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,EN,FT,Data Analist,65664,EUR,69120,NL,0,NL,M
2025,EN,FT,Data Analist,47652,EUR,50160,NL,0,NL,M
2025,EN,FT,Data Engineer,158113,USD,158113,US,0,US,M
2025,EN,FT,Data Engineer,87795,USD,87795,US,0,US,M
2025,MI,FT,Analytics Engineer,146000,USD,146000,US,0,US,M
2025,MI,FT,Analytics Engineer,97000,USD,97000,US,0,US,M
2025,MI,FT,Data Manager,121000,USD,121000,US,0,US,M
2025,MI,FT,Data Manager,103000,USD,103000,US,0,US,M
2025,MI,FT,Data Manager,80000,USD,80000,US,0,US,M
2025,MI,FT,Data Manager,62000,USD,62000,US,0,US,M
2025,MI,FT,Machine Learning Engineer,246000,USD,246000,US,0,US,M
2025,MI,FT,Machine Learning Engineer,196000,USD,196000,US,0,US,M
2025,MI,FT,Business Intelligence Developer,107309,USD,107309,CA,0,CA,M
2025,MI,FT,Business Intelligence Developer,85839,USD,85839,CA,0,CA,M
2025,MI,FT,Data Scientist,209100,USD,209100,US,0,US,M
2025,MI,FT,Data Scientist,154500,USD,154500,US,0,US,M
2025,EN,FT,Data Scientist,77000,USD,77000,US,0,US,M
2025,EN,FT,Data Scientist,70000,USD,70000,US,0,US,M
2025,MI,FT,Data Scientist,150400,USD,150400,US,0,US,M
2025,MI,FT,Data Scientist,90300,USD,90300,US,0,US,M
2025,MI,FT,Data Scientist,142200,USD,142200,US,0,US,M
2025,MI,FT,Data Scientist,85300,USD,85300,US,0,US,M
2025,MI,FT,Data Scientist,128600,USD,128600,US,0,US,M
2025,MI,FT,Data Scientist,62800,USD,62800,US,0,US,M
2025,MI,FT,Data Scientist,218030,USD,218030,US,0,US,M
2025,MI,FT,Data Scientist,114080,USD,114080,US,0,US,M
2025,MI,FT,Engineer,240000,USD,240000,US,0,US,M
2025,MI,FT,Engineer,120000,USD,120000,US,0,US,M
2025,MI,FT,Data Specialist,54000,USD,54000,US,0,US,M
2025,MI,FT,Data Specialist,54000,USD,54000,US,0,US,M
2025,MI,FT,Data Specialist,54000,USD,54000,US,0,US,M
2025,MI,FT,Data Specialist,54000,USD,54000,US,0,US,M
2025,EN,FT,Data Analyst,152000,USD,152000,US,0,US,M
2025,EN,FT,Data Analyst,96000,USD,96000,US,0,US,M
2025,EN,FT,Analyst,124600,USD,124600,US,0,US,M
2025,EN,FT,Analyst,69000,USD,69000,US,0,US,M
2025,MI,FT,Product Manager,259000,USD,259000,US,0,US,M
2025,MI,FT,Product Manager,204000,USD,204000,US,0,US,M
2025,MI,FT,Software Engineer,205800,USD,205800,US,0,US,M
2025,MI,FT,Software Engineer,137200,USD,137200,US,0,US,M
2025,MI,FT,Software Developer,110000,USD,110000,US,0,US,M
2025,MI,FT,Software Developer,74935,USD,74935,US,0,US,M
2025,MI,FT,Data Engineer,98300,USD,98300,US,0,US,M
2025,MI,FT,Data Engineer,65500,USD,65500,US,0,US,M
2025,MI,FT,Data Engineer,129800,USD,129800,US,0,US,M
2025,MI,FT,Data Engineer,70100,USD,70100,US,0,US,M
2025,EN,FT,Data Engineer,142200,USD,142200,US,100,US,M
2025,EN,FT,Data Engineer,106900,USD,106900,US,100,US,M
2025,MI,FT,Data Manager,34132,GBP,43205,GB,0,GB,M
2025,MI,FT,Data Manager,30805,GBP,38993,GB,0,GB,M
2025,MI,FT,Computer Vision Engineer,251000,USD,251000,US,0,US,M
2025,MI,FT,Computer Vision Engineer,170200,USD,170200,US,0,US,M
2025,MI,FT,Research Scientist,208000,USD,208000,US,0,US,M
2025,MI,FT,Research Scientist,147000,USD,147000,US,0,US,M
2025,MI,FT,Research Scientist,208000,USD,208000,US,0,US,M
2025,MI,FT,Research Scientist,147000,USD,147000,US,0,US,M
2025,MI,FT,Machine Learning Engineer,237500,USD,237500,US,0,US,M
2025,MI,FT,Machine Learning Engineer,137750,USD,137750,US,0,US,M
2025,MI,FT,AI Engineer,140000,USD,140000,US,100,US,M
2025,MI,FT,AI Engineer,110000,USD,110000,US,100,US,M
2025,MI,FT,Data Analyst,146000,USD,146000,US,0,US,M
2025,MI,FT,Data Analyst,104000,USD,104000,US,0,US,M
2025,EN,FT,Data Analyst,90000,USD,90000,US,100,US,M
2025,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
2025,MI,FT,Data Analytics Manager,128300,USD,128300,US,0,US,M
2025,MI,FT,Data Analytics Manager,73300,USD,73300,US,0,US,M
2025,MI,FT,Manager,140000,USD,140000,US,100,US,M
2025,MI,FT,Manager,130000,USD,130000,US,100,US,M
2025,EN,FT,Data Analyst,107760,USD,107760,CA,0,CA,M
2025,EN,FT,Data Analyst,79648,USD,79648,CA,0,CA,M
2025,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
2025,MI,FT,Data Scientist,98000,USD,98000,US,0,US,M
2025,EN,FT,Data Scientist,82000,USD,82000,US,0,US,M
2025,EN,FT,Data Scientist,51000,USD,51000,US,0,US,M
2025,MI,FT,Data Developer,110000,USD,110000,US,0,US,M
2025,MI,FT,Data Developer,110000,USD,110000,US,0,US,M
2025,MI,FT,Research Scientist,410000,USD,410000,US,0,US,M
2025,MI,FT,Research Scientist,224000,USD,224000,US,0,US,M
2025,MI,FT,Research Scientist,389500,USD,389500,US,0,US,M
2025,MI,FT,Research Scientist,212800,USD,212800,US,0,US,M
2025,EN,FT,Research Scientist,355000,USD,355000,US,0,US,M
2025,EN,FT,Research Scientist,194000,USD,194000,US,0,US,M
2025,EN,FT,Research Scientist,355000,USD,355000,US,0,US,M
2025,EN,FT,Research Scientist,194000,USD,194000,US,0,US,M
2025,EN,FT,Research Scientist,337250,USD,337250,US,0,US,M
2025,EN,FT,Research Scientist,184300,USD,184300,US,0,US,M
2025,EN,FT,Research Scientist,337250,USD,337250,US,0,US,M
2025,EN,FT,Research Scientist,184300,USD,184300,US,0,US,M
2025,MI,FT,Research Engineer,208000,USD,208000,US,0,US,M
2025,MI,FT,Research Engineer,141340,USD,141340,US,0,US,M
2025,MI,FT,Research Scientist,202000,USD,202000,US,0,US,M
2025,MI,FT,Research Scientist,141000,USD,141000,US,0,US,M
2025,MI,FT,Software Developer,178999,USD,178999,US,0,US,M
2025,MI,FT,Software Developer,172931,USD,172931,US,0,US,M
2025,EN,FT,Analyst,234000,USD,234000,US,0,US,M
2025,EN,FT,Analyst,146000,USD,146000,US,0,US,M
2025,EN,FT,Stage,29400,CHF,33409,CH,0,CH,M
2025,EN,FT,Stage,29400,CHF,33409,CH,0,CH,M
2025,MI,FT,Manager,155000,USD,155000,US,0,US,M
2025,MI,FT,Manager,80000,USD,80000,US,0,US,M
2025,MI,FT,Research Assistant,60000,USD,60000,US,0,US,M
2025,MI,FT,Research Assistant,34000,USD,34000,US,0,US,M
2025,EN,FT,Analyst,123600,USD,123600,US,0,US,M
2025,EN,FT,Analyst,82400,USD,82400,US,0,US,M
2025,EN,FT,Analyst,115000,USD,115000,US,0,US,M
2025,EN,FT,Analyst,72200,USD,72200,US,0,US,M
2025,EN,PT,Research Assistant,39355,GBP,49816,GB,0,GB,M
2025,EN,PT,Research Assistant,34132,GBP,43205,GB,0,GB,M
2025,EN,FT,Data Analyst,60000,EUR,63157,LT,0,LT,M
2025,EN,FT,Data Analyst,33600,EUR,35368,LT,0,LT,M
2025,MI,FT,Data Engineer,147000,USD,147000,US,0,US,M
2025,MI,FT,Data Engineer,42000,USD,42000,US,0,US,M
2025,EN,FT,Data Analyst,48149,GBP,60948,GB,0,GB,M
2025,EN,FT,Data Analyst,36130,GBP,45734,GB,0,GB,M
2025,MI,FT,Manager,160500,USD,160500,US,0,US,M
2025,MI,FT,Manager,96300,USD,96300,US,0,US,M
2025,MI,FT,Data Scientist,48149,GBP,60948,GB,0,GB,M
2025,MI,FT,Data Scientist,40497,GBP,51262,GB,0,GB,M
2025,EN,FT,Data Scientist,141000,USD,141000,US,0,US,M
2025,EN,FT,Data Scientist,62000,USD,62000,US,0,US,M
2025,MI,FT,Data Integration Engineer,120000,USD,120000,US,0,US,M
2025,MI,FT,Data Integration Engineer,96000,USD,96000,US,0,US,M
2025,EN,FT,Data Engineer,87492,EUR,92096,NL,0,NL,M
2025,EN,FT,Data Engineer,52824,EUR,55604,NL,0,NL,M
2025,MI,FT,Business Intelligence Developer,106880,USD,106880,CA,0,CA,M
2025,MI,FT,Business Intelligence Developer,85540,USD,85540,CA,0,CA,M
2025,MI,FT,Associate,210000,USD,210000,US,0,US,M
2025,MI,FT,Associate,172000,USD,172000,US,0,US,M
2025,MI,FT,Associate,115000,USD,115000,CA,0,CA,M
2025,MI,FT,Associate,90000,USD,90000,CA,0,CA,M
2025,MI,FT,Quantitative Researcher,250000,USD,250000,US,0,US,M
2025,MI,FT,Quantitative Researcher,160000,USD,160000,US,0,US,M
2025,MI,FT,Engineer,211420,USD,211420,US,0,US,M
2025,MI,FT,Engineer,149750,USD,149750,US,0,US,M
2025,MI,FT,Software Engineer,174000,USD,174000,US,0,US,M
2025,MI,FT,Software Engineer,100000,USD,100000,US,0,US,M
2025,MI,FT,Data Scientist,246200,USD,246200,US,0,US,M
2025,MI,FT,Data Scientist,105000,USD,105000,US,0,US,M
2025,MI,FT,Data Scientist,89256,EUR,93953,NL,0,NL,M
2025,MI,FT,Data Scientist,52968,EUR,55755,NL,0,NL,M
2025,EN,FT,Data Analyst,141000,USD,141000,US,0,US,M
2025,EN,FT,Data Analyst,61900,USD,61900,US,0,US,M
2025,MI,FT,Data Analyst,95000,USD,95000,US,0,US,M
2025,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2025,MI,FT,Data Management Specialist,42600,EUR,44842,LT,0,LT,M
2025,MI,FT,Data Management Specialist,29820,EUR,31389,LT,0,LT,M
2025,MI,FT,Data Engineer,257000,USD,257000,US,0,US,M
2025,MI,FT,Data Engineer,112800,USD,112800,US,0,US,M
2025,MI,FT,Associate,122200,USD,122200,US,0,US,M
2025,MI,FT,Associate,67600,USD,67600,US,0,US,M
2025,EN,FT,Analyst,153925,USD,153925,US,0,US,M
2025,EN,FT,Analyst,85150,USD,85150,US,0,US,M
2025,MI,FT,Engineer,231250,USD,231250,US,0,US,M
2025,MI,FT,Engineer,111000,USD,111000,US,0,US,M
2025,MI,FT,Data Specialist,81650,USD,81650,US,0,US,M
2025,MI,FT,Data Specialist,60350,USD,60350,US,0,US,M
2025,EN,FT,Data Specialist,67850,USD,67850,US,0,US,M
2025,EN,FT,Data Specialist,50150,USD,50150,US,0,US,M
2025,MI,FT,AI Developer,60000,EUR,63157,LT,0,LT,M
2025,MI,FT,AI Developer,36000,EUR,37894,LT,0,LT,M
2025,MI,FT,Data and Analytics Consultant,98300,USD,98300,US,0,US,M
2025,MI,FT,Data and Analytics Consultant,61500,USD,61500,US,0,US,M
2025,MI,FT,Data Engineer,100644,EUR,105941,NL,0,NL,M
2025,MI,FT,Data Engineer,62544,EUR,65835,NL,0,NL,M
2025,MI,FT,Data Engineer,235000,USD,235000,US,0,US,M
2025,MI,FT,Data Engineer,133000,USD,133000,US,0,US,M
2025,MI,FT,Associate,138000,USD,138000,US,0,US,M
2025,MI,FT,Associate,82450,USD,82450,US,0,US,M
2025,MI,FT,Software Engineer,178250,USD,178250,US,0,US,M
2025,MI,FT,Software Engineer,139984,USD,139984,US,0,US,M
2025,MI,FT,Manager,75000,GBP,94936,GB,0,GB,M
2025,MI,FT,Manager,70000,GBP,88607,GB,0,GB,M
2025,MI,FT,Cloud Engineer,141000,CAD,100714,CA,0,CA,M
2025,MI,FT,Cloud Engineer,88000,CAD,62857,CA,0,CA,M
2025,MI,FT,Data Specialist,55560,EUR,58484,NL,0,NL,M
2025,MI,FT,Data Specialist,42480,EUR,44715,NL,0,NL,M
2025,MI,FT,Manager,150000,USD,150000,US,0,US,M
2025,MI,FT,Manager,120000,USD,120000,US,0,US,M
2025,MI,FT,Manager,150000,USD,150000,US,0,US,M
2025,MI,FT,Manager,120000,USD,120000,US,0,US,M
2025,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2025,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2025,MI,FT,Power BI Specialist,120000,USD,120000,US,100,US,M
2025,MI,FT,Power BI Specialist,90000,USD,90000,US,100,US,M
2025,MI,FT,Analytics Engineer,45000,GBP,56962,GB,0,GB,M
2025,MI,FT,Analytics Engineer,35000,GBP,44303,GB,0,GB,M
2025,MI,FT,Manager,500000,USD,500000,US,0,US,M
2025,MI,FT,Manager,100000,USD,100000,US,0,US,M
2025,MI,FT,Software Engineer,183000,USD,183000,US,0,US,M
2025,MI,FT,Software Engineer,150000,USD,150000,US,0,US,M
2025,MI,FT,Software Engineer,178000,USD,178000,US,0,US,M
2025,MI,FT,Software Engineer,146000,USD,146000,US,0,US,M
2025,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M
2025,MI,FT,Data Engineer,116000,USD,116000,US,0,US,M
2025,MI,FT,Data Analyst,174000,USD,174000,US,100,US,M
2025,MI,FT,Data Analyst,113000,USD,113000,US,100,US,M
2025,EN,FT,Business Analyst,22440,EUR,23621,US,0,US,L
2025,EN,FT,Business Analyst,22440,EUR,23621,US,0,US,L
2025,MI,FT,BI Developer,30000,EUR,31578,SK,0,SK,M
2025,MI,FT,BI Developer,30000,EUR,31578,SK,0,SK,M
2025,MI,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2025,MI,FT,Applied Scientist,150400,USD,150400,US,0,US,L
2025,MI,FT,Applied Scientist,212800,USD,212800,US,0,US,L
2025,MI,FT,Applied Scientist,129400,USD,129400,US,0,US,L
2025,MI,FT,Associate,140000,USD,140000,US,0,US,M
2025,MI,FT,Associate,120000,USD,120000,US,0,US,M
2025,MI,FT,Manager,160000,USD,160000,US,0,US,M
2025,MI,FT,Manager,128000,USD,128000,US,0,US,M
2025,MI,FT,Technical Recruiter,190000,USD,190000,US,0,US,M
2025,MI,FT,Technical Recruiter,160000,USD,160000,US,0,US,M
2025,MI,FT,Product Manager,120000,USD,120000,US,0,US,M
2025,MI,FT,Product Manager,110000,USD,110000,US,0,US,M
2025,MI,FT,Research Scientist,160000,USD,160000,US,0,US,M
2025,MI,FT,Research Scientist,131000,USD,131000,US,0,US,M
2025,EN,FT,Power BI,86825,USD,86825,US,0,US,M
2025,EN,FT,Power BI,64175,USD,64175,US,0,US,M
2025,MI,FT,Developer,189175,USD,189175,US,0,US,M
2025,MI,FT,Developer,104650,USD,104650,US,0,US,M
2025,MI,FT,Data Engineer,140000,USD,140000,CA,0,CA,M
2025,MI,FT,Data Engineer,100000,USD,100000,CA,0,CA,M
2025,MI,FT,Data Engineer,113880,USD,113880,US,0,US,M
2025,MI,FT,Data Engineer,75920,USD,75920,US,0,US,M
2025,MI,FT,Data Engineer,82080,EUR,86400,LT,0,LT,M
2025,MI,FT,Data Engineer,54720,EUR,57600,LT,0,LT,M
2025,EN,FT,Software Engineer,46080,EUR,48505,LT,0,LT,M
2025,EN,FT,Software Engineer,30720,EUR,32336,LT,0,LT,M
2025,MI,FT,Software Developer,137860,USD,137860,US,0,US,M
2025,MI,FT,Software Developer,81094,USD,81094,US,0,US,M
2025,MI,FT,Manager,245000,USD,245000,US,0,US,M
2025,MI,FT,Manager,230000,USD,230000,US,0,US,M
2025,MI,FT,Developer,170000,USD,170000,US,100,US,M
2025,MI,FT,Developer,130000,USD,130000,US,100,US,M
2025,MI,FT,Software Engineer,240000,USD,240000,US,100,US,M
2025,MI,FT,Software Engineer,160000,USD,160000,US,100,US,M
2025,EN,FT,Analyst,30000,GBP,37974,GB,0,GB,M
2025,EN,FT,Analyst,28000,GBP,35443,GB,0,GB,M
2025,EN,FT,Analyst,250000,USD,250000,US,0,US,M
2025,EN,FT,Analyst,200000,USD,200000,US,0,US,M
2025,EN,FT,Software Engineer,122200,USD,122200,US,0,US,M
2025,EN,FT,Software Engineer,67600,USD,67600,US,0,US,M
2025,MI,FT,Software Engineer,224500,USD,224500,US,0,US,M
2025,MI,FT,Software Engineer,109350,USD,109350,US,0,US,M
2025,EN,FT,Engineer,42000,EUR,44210,LT,100,LT,M
2025,EN,FT,Engineer,30000,EUR,31578,LT,100,LT,M
2025,MI,FT,Data Engineer,49200,EUR,51789,LV,0,LV,M
2025,MI,FT,Data Engineer,26400,EUR,27789,LV,0,LV,M
2025,MI,FT,Data Engineer,32000,GBP,40506,GB,0,GB,M
2025,MI,FT,Data Engineer,27500,GBP,34810,GB,0,GB,M
2025,EN,FT,Data Engineer,32000,GBP,40506,GB,0,GB,M
2025,EN,FT,Data Engineer,27500,GBP,34810,GB,0,GB,M
2025,MI,FT,Machine Learning Engineer,163695,USD,163695,US,0,US,M
2025,MI,FT,Machine Learning Engineer,109000,USD,109000,US,0,US,M
2025,MI,FT,Data Scientist,121971,USD,121971,US,0,US,M
2025,MI,FT,Data Scientist,81307,USD,81307,US,0,US,M
2025,EN,FT,Data Analyst,85000,USD,85000,US,0,US,M
2025,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M
2025,EN,FT,Consultant,32000,GBP,40506,GB,0,GB,M
2025,EN,FT,Consultant,27500,GBP,34810,GB,0,GB,M
2025,EN,FT,Consultant,32000,GBP,40506,GB,0,GB,M
2025,EN,FT,Consultant,27500,GBP,34810,GB,0,GB,M
2025,MI,FT,Engineer,62728,GBP,79402,GB,0,GB,M
2025,MI,FT,Engineer,46735,GBP,59158,GB,0,GB,M
2025,MI,FT,Software Engineer,200200,USD,200200,US,0,US,M
2025,MI,FT,Software Engineer,169442,USD,169442,US,0,US,M
2025,MI,FT,Quantitative Researcher,225000,USD,225000,US,0,US,M
2025,MI,FT,Quantitative Researcher,173000,USD,173000,US,0,US,M
2025,MI,FT,Software Developer,223400,USD,223400,US,0,US,M
2025,MI,FT,Software Developer,96800,USD,96800,US,0,US,M
2025,MI,FT,Product Manager,169426,USD,169426,US,0,US,M
2025,MI,FT,Product Manager,118598,USD,118598,US,0,US,M
2025,EN,FT,Trainee,68000,USD,68000,US,0,US,M
2025,EN,FT,Trainee,46000,USD,46000,US,0,US,M
2025,MI,FT,Data Engineer,31200,EUR,32842,SK,0,SK,M
2025,MI,FT,Data Engineer,19200,EUR,20210,SK,0,SK,M
2025,MI,FT,Manager,81936,USD,81936,US,0,US,M
2025,MI,FT,Manager,81096,USD,81096,US,0,US,M
2025,MI,FT,Data Analytics Manager,128300,USD,128300,US,0,US,M
2025,MI,FT,Data Analytics Manager,73300,USD,73300,US,0,US,M
2025,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
2025,EN,FT,Data Analyst,65000,USD,65000,US,0,US,M
2025,MI,FT,Data Analyst,101000,USD,101000,US,100,US,M
2025,MI,FT,Data Analyst,64000,USD,64000,US,100,US,M
2025,MI,FT,Data Governance,36000,USD,36000,US,0,US,M
2025,MI,FT,Data Governance,30000,USD,30000,US,0,US,M
2025,MI,FT,Associate,180000,USD,180000,US,0,US,M
2025,MI,FT,Associate,153000,USD,153000,US,0,US,M
2025,EN,FT,Analyst,155000,USD,155000,US,0,US,M
2025,EN,FT,Analyst,114236,USD,114236,US,0,US,M
2025,MI,FT,Cloud Engineer,200000,USD,200000,US,0,US,M
2025,MI,FT,Cloud Engineer,137510,USD,137510,US,0,US,M
2025,MI,FT,Cloud Engineer,130000,USD,130000,US,0,US,M
2025,MI,FT,Cloud Engineer,92242,USD,92242,US,0,US,M
2025,MI,FT,Software Engineer,170000,USD,170000,US,0,US,M
2025,MI,FT,Software Engineer,140000,USD,140000,US,0,US,M
2025,MI,FT,Developer,128600,USD,128600,US,0,US,M
2025,MI,FT,Developer,90500,USD,90500,US,0,US,M
2025,MI,FT,Research Engineer,250000,USD,250000,US,0,US,M
2025,MI,FT,Research Engineer,180000,USD,180000,US,0,US,M
2025,MI,FT,Data Specialist,85000,USD,85000,US,0,US,M
2025,MI,FT,Data Specialist,75000,USD,75000,US,0,US,M
2025,MI,FT,Solutions Engineer,200000,USD,200000,US,0,US,M
2025,MI,FT,Solutions Engineer,160000,USD,160000,US,0,US,M
2025,MI,FT,AI Engineer,40092,EUR,42202,AT,0,AT,M
2025,MI,FT,AI Engineer,40092,EUR,42202,AT,0,AT,M
2025,MI,FT,AI Engineer,100000,GBP,126582,GB,0,GB,M
2025,MI,FT,AI Engineer,80000,GBP,101265,GB,0,GB,M
2025,MI,FT,AI Engineer,130000,GBP,164556,GB,0,GB,M
2025,MI,FT,AI Engineer,110000,GBP,139240,GB,0,GB,M
2025,MI,FT,AI Engineer,262000,USD,262000,US,0,US,M
2025,MI,FT,AI Engineer,134000,USD,134000,US,0,US,M
2025,MI,FT,AI Developer,294600,USD,294600,US,0,US,M
2025,MI,FT,AI Developer,141400,USD,141400,US,0,US,M
2025,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M
2025,MI,FT,Data Engineer,80000,USD,80000,US,100,US,M
2025,EN,FT,Data Engineer,120000,USD,120000,US,100,US,M
2025,EN,FT,Data Engineer,80000,USD,80000,US,100,US,M
2025,MI,FT,Manager,217100,USD,217100,US,0,US,M
2025,MI,FT,Manager,116900,USD,116900,US,0,US,M
2025,EN,FT,Stage,29400,CHF,33409,CH,0,CH,M
2025,EN,FT,Stage,29400,CHF,33409,CH,0,CH,M
2025,MI,FT,Data Analyst,80000,USD,80000,CA,0,CA,M
2025,MI,FT,Data Analyst,70000,USD,70000,CA,0,CA,M
2025,MI,FT,Associate,219650,USD,219650,US,100,US,M
2025,MI,FT,Associate,146955,USD,146955,US,100,US,M
2025,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
2025,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M
2025,EN,FT,Data Scientist,131906,USD,131906,US,0,US,M
2025,EN,FT,Data Scientist,71300,USD,71300,US,0,US,M
2025,MI,FT,Software Engineer,134638,USD,134638,US,0,US,M
2025,MI,FT,Software Engineer,121363,USD,121363,US,0,US,M
2025,MI,FT,Software Engineer,144900,USD,144900,US,0,US,M
2025,MI,FT,Software Engineer,107100,USD,107100,US,0,US,M
2025,MI,FT,Manager,150000,USD,150000,US,0,US,M
2025,MI,FT,Manager,125000,USD,125000,US,0,US,M
2025,EN,FT,Engineer,56000,USD,56000,US,0,US,M
2025,EN,FT,Engineer,48000,USD,48000,US,0,US,M
2025,MI,FT,Engineering Manager,170000,USD,170000,US,100,US,M
2025,MI,FT,Engineering Manager,140000,USD,140000,US,100,US,M
2025,MI,FT,Manager,250000,USD,250000,US,100,US,M
2025,MI,FT,Manager,124000,USD,124000,US,100,US,M
2025,MI,FT,Manager,130000,USD,130000,US,0,US,M
2025,MI,FT,Manager,110000,USD,110000,US,0,US,M
2025,EN,FT,Analyst,95000,USD,95000,US,0,US,M
2025,EN,FT,Analyst,80000,USD,80000,US,0,US,M
2025,MI,FT,Engineer,46800,EUR,49263,AT,0,AT,M
2025,MI,FT,Engineer,46800,EUR,49263,AT,0,AT,M
2025,MI,FT,Data Engineer,127269,USD,127269,US,0,US,M
2025,MI,FT,Data Engineer,84846,USD,84846,US,0,US,M
2025,MI,FT,Data Engineer,175400,USD,175400,US,0,US,M
2025,MI,FT,Data Engineer,106300,USD,106300,US,0,US,M
2025,MI,FT,BI Developer,130000,USD,130000,US,0,US,M
2025,MI,FT,BI Developer,103000,USD,103000,US,0,US,M
2025,EN,FT,Data Analyst,140000,USD,140000,US,0,US,M
2025,EN,FT,Data Analyst,112000,USD,112000,US,0,US,M
2025,EN,FT,Data Analyst,125000,USD,125000,US,0,US,M
2025,EN,FT,Data Analyst,97009,USD,97009,US,0,US,M
2025,MI,FT,Manager,171800,USD,171800,CA,0,CA,M
2025,MI,FT,Manager,103000,USD,103000,CA,0,CA,M
2025,MI,FT,Data Engineer,160000,USD,160000,US,0,US,M
2025,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2025,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2025,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2025,MI,FT,Data Engineer,153500,USD,153500,US,0,US,M
2025,MI,FT,Data Engineer,104600,USD,104600,US,0,US,M
2025,MI,FT,Data Engineer,220700,USD,220700,US,0,US,M
2025,MI,FT,Data Engineer,175800,USD,175800,US,0,US,M
2025,MI,FT,Data Engineer,165600,USD,165600,US,0,US,M
2025,MI,FT,Data Engineer,145100,USD,145100,US,0,US,M
2025,EN,FT,Data Analyst,83000,USD,83000,US,0,US,M
2025,EN,FT,Data Analyst,62400,USD,62400,US,0,US,M
2025,MI,FT,Analytics Engineer,210000,USD,210000,US,0,US,M
2025,MI,FT,Analytics Engineer,168000,USD,168000,US,0,US,M
2025,MI,FT,Product Manager,197200,USD,197200,US,100,US,M
2025,MI,FT,Product Manager,144000,USD,144000,US,100,US,M
2025,MI,FT,Research Scientist,97800,USD,97800,US,100,US,M
2025,MI,FT,Research Scientist,71100,USD,71100,US,100,US,M
2025,MI,FT,Product Manager,197200,USD,197200,US,100,US,M
2025,MI,FT,Product Manager,144000,USD,144000,US,100,US,M
2025,MI,FT,Manager,197200,USD,197200,US,100,US,M
2025,MI,FT,Manager,144000,USD,144000,US,100,US,M
2025,MI,FT,Manager,180800,USD,180800,US,0,US,M
2025,MI,FT,Manager,158400,USD,158400,US,0,US,M
2025,MI,FT,Product Manager,197200,USD,197200,US,100,US,M
2025,MI,FT,Product Manager,144000,USD,144000,US,100,US,M
2025,MI,FT,Product Manager,197200,USD,197200,US,100,US,M
2025,MI,FT,Product Manager,144000,USD,144000,US,100,US,M
2025,MI,FT,Product Manager,197200,USD,197200,US,100,US,M
2025,MI,FT,Product Manager,144000,USD,144000,US,100,US,M
2025,MI,FT,Software Engineer,224900,USD,224900,US,0,US,M
2025,MI,FT,Software Engineer,167700,USD,167700,US,0,US,M
2025,EN,FT,Analyst,100000,USD,100000,US,0,US,M
2025,EN,FT,Analyst,80000,USD,80000,US,0,US,M
2025,MI,FT,Associate,281300,USD,281300,US,0,US,M
2025,MI,FT,Associate,205400,USD,205400,US,0,US,M
2025,EN,FT,Data Analyst,106000,USD,106000,US,100,US,M
2025,EN,FT,Data Analyst,66000,USD,66000,US,100,US,M
2025,MI,FT,Software Development Engineer,162240,USD,162240,US,0,US,M
2025,MI,FT,Software Development Engineer,97344,USD,97344,US,0,US,M
2025,MI,FT,Data Management Analyst,130600,USD,130600,US,0,US,M
2025,MI,FT,Data Management Analyst,70600,USD,70600,US,0,US,M
2025,MI,FT,Associate,281000,CAD,200714,CA,0,CA,M
2025,MI,FT,Associate,79000,CAD,56428,CA,0,CA,M
2025,EN,FT,Data Engineer,140000,USD,140000,US,0,US,M
2025,EN,FT,Data Engineer,115000,USD,115000,US,0,US,M
2025,MI,FT,Data Scientist,240000,USD,240000,US,0,US,M
2025,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
2025,MI,FT,Manager,345000,USD,345000,US,0,US,M
2025,MI,FT,Manager,270000,USD,270000,US,0,US,M
2025,MI,FT,Applied Scientist,223400,USD,223400,US,0,US,L
2025,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2025,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2025,MI,FT,Data Engineer,85600,USD,85600,US,0,US,M
2025,MI,FT,Systems Engineer,116000,GBP,146835,GB,0,GB,M
2025,MI,FT,Systems Engineer,77400,GBP,97974,GB,0,GB,M
2025,MI,FT,Software Engineer,160000,USD,160000,CA,100,CA,M
2025,MI,FT,Software Engineer,119000,USD,119000,CA,100,CA,M
2025,MI,FT,Software Engineer,349000,USD,349000,US,0,US,M
2025,MI,FT,Software Engineer,248000,USD,248000,US,0,US,M
2025,MI,FT,Engineering Manager,250000,USD,250000,US,0,US,M
2025,MI,FT,Engineering Manager,150000,USD,150000,US,0,US,M
